document_id,query_id,question_type,parser,embedding_model,chunker_algorithm,chunk_size,overlap,n_chunks,latency_ms,evidence_recall@1,hit@1,full@1,evidence_recall@3,hit@3,full@3,evidence_recall@5,hit@5,full@5,evidence_recall@10,hit@10,full@10,mrr,ndcg@5,ndcg@10,evidence_coverage,n_matched@10,doc_query_key
D2,D2-Q195,conditional_exception,context_aware,BGE-base,chunk_recursive,256,64,263,11.362314224243164,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D2::D2-Q195
D2,D2-Q196,exact_fact,context_aware,BGE-base,chunk_recursive,256,64,263,10.857105255126953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q196
D2,D2-Q197,conditional_exception,context_aware,BGE-base,chunk_recursive,256,64,263,10.838747024536133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q197
D2,D2-Q198,conditional_exception,context_aware,BGE-base,chunk_recursive,256,64,263,10.936260223388672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q198
D2,D2-Q199,negation,context_aware,BGE-base,chunk_recursive,256,64,263,11.614799499511719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q199
D2,D2-Q200,procedural,context_aware,BGE-base,chunk_recursive,256,64,263,10.96034049987793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q200
D2,D2-Q001,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,11.646509170532227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.3562071871080222,1.0,1,D2::D2-Q001
D2,D2-Q002,temporal,context_aware,BGE-base,chunk_recursive,384,0,259,17.42100715637207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q002
D2,D2-Q003,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,11.940479278564453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q003
D2,D2-Q004,negative_query,context_aware,BGE-base,chunk_recursive,384,0,259,10.851860046386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q004
D2,D2-Q005,negative_query,context_aware,BGE-base,chunk_recursive,384,0,259,11.183023452758789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q005
D2,D2-Q006,list_membership,context_aware,BGE-base,chunk_recursive,384,0,259,10.846853256225586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q006
D2,D2-Q007,negation,context_aware,BGE-base,chunk_recursive,384,0,259,10.894298553466797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q007
D2,D2-Q008,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.965824127197266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q008
D2,D2-Q009,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,11.938333511352539,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D2::D2-Q009
D2,D2-Q010,paraphrase,context_aware,BGE-base,chunk_recursive,384,0,259,10.907411575317383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q010
D2,D2-Q011,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,10.921716690063477,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D2::D2-Q011
D2,D2-Q012,negation,context_aware,BGE-base,chunk_recursive,384,0,259,10.477304458618164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q012
D2,D2-Q013,list_membership,context_aware,BGE-base,chunk_recursive,384,0,259,10.338306427001953,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D2::D2-Q013
D2,D2-Q014,list_membership,context_aware,BGE-base,chunk_recursive,384,0,259,10.524511337280273,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D2::D2-Q014
D2,D2-Q015,list_membership,context_aware,BGE-base,chunk_recursive,384,0,259,10.714054107666016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q015
D2,D2-Q016,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.346412658691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q016
D2,D2-Q017,list_membership,context_aware,BGE-base,chunk_recursive,384,0,259,10.425329208374023,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D2::D2-Q017
D2,D2-Q018,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.545730590820312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,1.0,1,D2::D2-Q018
D2,D2-Q019,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.772466659545898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,1.0,1,D2::D2-Q019
D2,D2-Q020,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.851860046386719,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D2::D2-Q020
D2,D2-Q021,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,11.806964874267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q021
D2,D2-Q022,paraphrase,context_aware,BGE-base,chunk_recursive,384,0,259,10.796546936035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q022
D2,D2-Q023,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.913372039794922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q023
D2,D2-Q024,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,10.549783706665039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q024
D2,D2-Q025,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.82468032836914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q025
D2,D2-Q026,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.38050651550293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q026
D2,D2-Q027,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,11.500120162963867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q027
D2,D2-Q028,paraphrase,context_aware,BGE-base,chunk_recursive,384,0,259,10.77580451965332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q028
D2,D2-Q029,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.61391830444336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q029
D2,D2-Q030,paraphrase,context_aware,BGE-base,chunk_recursive,384,0,259,11.029720306396484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q030
D2,D2-Q031,list_membership,context_aware,BGE-base,chunk_recursive,384,0,259,10.658740997314453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q031
D2,D2-Q032,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.367155075073242,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D2::D2-Q032
D2,D2-Q033,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.272502899169922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q033
D2,D2-Q034,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.276556015014648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.43067655807339306,1.0,1,D2::D2-Q034
D2,D2-Q035,list_membership,context_aware,BGE-base,chunk_recursive,384,0,259,10.767221450805664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q035
D2,D2-Q036,list_membership,context_aware,BGE-base,chunk_recursive,384,0,259,10.425329208374023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q036
D2,D2-Q037,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.32400131225586,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D2::D2-Q037
D2,D2-Q038,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.521173477172852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q038
D2,D2-Q039,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,10.576248168945312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q039
D2,D2-Q040,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.457277297973633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q040
D2,D2-Q041,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.422229766845703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q041
D2,D2-Q042,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.30421257019043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q042
D2,D2-Q043,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.381221771240234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q043
D2,D2-Q044,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,11.486291885375977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q044
D2,D2-Q045,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,10.563850402832031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q045
D2,D2-Q046,paraphrase,context_aware,BGE-base,chunk_recursive,384,0,259,10.676383972167969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q046
D2,D2-Q047,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.345697402954102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q047
D2,D2-Q048,list_membership,context_aware,BGE-base,chunk_recursive,384,0,259,11.116743087768555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.3562071871080222,1.0,1,D2::D2-Q048
D2,D2-Q049,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.519266128540039,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D2::D2-Q049
D2,D2-Q050,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.618209838867188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q050
D2,D2-Q051,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,11.33275032043457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q051
D2,D2-Q052,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,12.006759643554688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q052
D2,D2-Q053,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.447025299072266,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D2::D2-Q053
D2,D2-Q054,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,10.874748229980469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q054
D2,D2-Q055,list_membership,context_aware,BGE-base,chunk_recursive,384,0,259,10.462522506713867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q055
D2,D2-Q056,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.311126708984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q056
D2,D2-Q057,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.337352752685547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q057
D2,D2-Q058,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,10.36977767944336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.3562071871080222,1.0,1,D2::D2-Q058
D2,D2-Q059,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.379314422607422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q059
D2,D2-Q060,negation,context_aware,BGE-base,chunk_recursive,384,0,259,10.29825210571289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q060
D2,D2-Q061,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.276079177856445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q061
D2,D2-Q062,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.692596435546875,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D2::D2-Q062
D2,D2-Q063,paraphrase,context_aware,BGE-base,chunk_recursive,384,0,259,10.86115837097168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q063
D2,D2-Q064,negation,context_aware,BGE-base,chunk_recursive,384,0,259,10.548830032348633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q064
D2,D2-Q065,numerical,context_aware,BGE-base,chunk_recursive,384,0,259,10.822296142578125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D2::D2-Q065
D2,D2-Q066,numerical,context_aware,BGE-base,chunk_recursive,384,0,259,10.427713394165039,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D2::D2-Q066
D2,D2-Q067,numerical,context_aware,BGE-base,chunk_recursive,384,0,259,11.11912727355957,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1,D2::D2-Q067
D2,D2-Q068,numerical,context_aware,BGE-base,chunk_recursive,384,0,259,14.864206314086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.14285714285714285,0.0,0.3333333333333333,1.0,1,D2::D2-Q068
D2,D2-Q069,numerical,context_aware,BGE-base,chunk_recursive,384,0,259,20.46990394592285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.14285714285714285,0.0,0.3333333333333333,1.0,1,D2::D2-Q069
D2,D2-Q070,numerical,context_aware,BGE-base,chunk_recursive,384,0,259,13.697147369384766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q070
D2,D2-Q071,negative_query,context_aware,BGE-base,chunk_recursive,384,0,259,13.32855224609375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q071
D2,D2-Q072,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,12.044429779052734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q072
D2,D2-Q073,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.958671569824219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q073
D2,D2-Q074,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.498762130737305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q074
D2,D2-Q075,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,11.011362075805664,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D2::D2-Q075
D2,D2-Q076,negation,context_aware,BGE-base,chunk_recursive,384,0,259,10.636091232299805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q076
D2,D2-Q077,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,11.026382446289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q077
D2,D2-Q078,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.851383209228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q078
D2,D2-Q079,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,10.749101638793945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.14285714285714285,0.0,0.3333333333333333,1.0,1,D2::D2-Q079
D2,D2-Q080,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,10.474205017089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q080
D2,D2-Q081,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.761260986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,D2::D2-Q081
D2,D2-Q082,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,10.68568229675293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q082
D2,D2-Q083,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.619401931762695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q083
D2,D2-Q084,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.48421859741211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q084
D2,D2-Q085,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.484933853149414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.3562071871080222,1.0,1,D2::D2-Q085
D2,D2-Q086,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.61558723449707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q086
D2,D2-Q087,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.35451889038086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q087
D2,D2-Q088,paraphrase,context_aware,BGE-base,chunk_recursive,384,0,259,11.027336120605469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q088
D2,D2-Q089,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,16.054868698120117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q089
D2,D2-Q090,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,12.22991943359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q090
D2,D2-Q091,exact_fact,context_aware,BGE-base,chunk_recursive,384,0,259,10.853052139282227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q091
D2,D2-Q092,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,11.29913330078125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q092
D2,D2-Q093,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.920524597167969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q093
D2,D2-Q094,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,11.235237121582031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q094
D2,D2-Q095,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,11.394262313842773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q095
D2,D2-Q096,negative_query,context_aware,BGE-base,chunk_recursive,384,0,259,11.063814163208008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q096
D2,D2-Q097,numerical,context_aware,BGE-base,chunk_recursive,384,0,259,10.848045349121094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q097
D2,D2-Q098,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.576486587524414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q098
D2,D2-Q099,procedural,context_aware,BGE-base,chunk_recursive,384,0,259,10.886907577514648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q099
D2,D2-Q100,conditional_exception,context_aware,BGE-base,chunk_recursive,384,0,259,10.492801666259766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q100
D2,D2-Q101,temporal,context_aware,BGE-base,chunk_recursive,384,0,259,10.43248176574707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q101
D2,D2-Q102,numerical,context_aware,BGE-base,chunk_recursive,384,0,259,13.242721557617188,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1,D2::D2-Q102
D2,D2-Q103,negation,context_aware,BGE-base,chunk_recursive,384,0,259,10.575294494628906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,D2::D2-Q103
